201000;4887,95
202000;4690,2
203000;4763,21
204000;4432,4
205000;4932,98
206000;4526,41
207000;4532,19
208000;4747,93
209000;4877,07
210000;4508,29
211000;8920,41
212000;4622,42
213000;4338,67
214000;4773,9
215000;4987,74
216000;5606,23
217000;5161,72
218000;5260,9
219000;5053,92
220000;4611,02
221000;4385,23
222000;5907,36
223000;5868,29
224000;4556,76
225000;4881,55
226000;5118,53
261000;5183,33
262000;4952,32
264000;6140,64
265000;5565,38
401000;4138,84
402000;4291,16
403000;4752,76
404000;4492,13
405000;4974,93
406000;4677,24
407000;4597,12
408000;4106,9
409000;4263,04
410000;4423,48
411000;4320,09
412000;4219,07
413000;4308,57
414000;4858,33
415000;4394,7
416000;4208,91
417000;4709,17
418000;4383,49
419000;4285,37
461000;5252,17
462000;4414,17
463000;5331,63
464000;4889,3
601000;4258,54
602000;4522,48
603000;4291,62
604000;4518,56
605000;4437,27
606000;4548,95
607000;4244,39
608000;4369,45
609000;4253,09
610000;6391,65
611000;4146,78
612000;4252,35
613000;4478,61
614000;5311,8
615000;4385,35
616000;4386,95
617000;5074,45
618000;4337,56
619000;4333,34
620000;4135,39
661000;4504,47
662000;4581,83
663000;5412,39
664000;5013,44
801000;5012,81
802000;4765,1
803000;4569,86
804000;4625,15
805000;4480,78
806000;4560,14
807000;4292,99
808000;4659,04
809000;5037,75
810000;4484,13
811000;5047,09
812000;4470,96
861000;4788,88
862000;5212,8
1001000;7002,62
1002000;4786,11
1003000;4162,46
1004000;4822,41
1005000;4460,42
1006000;4423,99
1007000;4343,35
1008000;4675,17
1009000;4573,46
1010000;4255,64
1011000;5688,39
1012000;4368,96
1013000;4509,52
1014000;4741,55
1015000;4451,49
1016000;4473,72
1017000;4342,78
1018000;4165,25
1019000;4382,66
1020000;5081,59
1021000;4113,7
1061000;5510,99
1062000;4422,85
1063000;4691,83
1201000;4523,92
1202000;4244,82
1203000;4912,69
1204000;4425,26
1205000;4158,62
1206000;5788,98
1207000;4163,22
1208000;4415,03
1209000;4525,2
1210000;4160,76
1211000;4335,07
